Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
2021-02-06T00:00:00,16 - 17 Years,26.54784249,0.003,0.001
2021-02-06T00:00:00,18 - 24 Years,32.49352652,0.036,0.012
2021-02-06T00:00:00,25 - 39 Years,27.513753,0.075,0.033
2021-02-06T00:00:00,40 - 49 Years,27.36153592,0.089,0.038
2021-02-06T00:00:00,50 - 64 Years,24.67604554,0.093,0.036
2021-02-06T00:00:00,65 - 74 Years,17.79939693,0.209,0.029
2021-02-06T00:00:00,75+ Years,21.76452073,0.326,0.043
2021-02-05T00:00:00,<12 Years,12.73502786,0,0
2021-02-05T00:00:00,12 - 15 Years,21.48726633,0,0
2021-02-05T00:00:00,16 - 17 Years,27.05602584,0.003,0.001
2021-02-05T00:00:00,18 - 24 Years,33.09768345,0.035,0.011
2021-02-05T00:00:00,25 - 39 Years,28.04990654,0.073,0.031
2021-02-05T00:00:00,40 - 49 Years,27.92347775,0.087,0.035
2021-02-05T00:00:00,50 - 64 Years,25.17481982,0.09,0.033
2021-02-05T00:00:00,65 - 74 Years,18.17179054,0.195,0.025
2021-02-05T00:00:00,75+ Years,22.28963431,0.308,0.035
2021-02-04T00:00:00,<12 Years,13.61883463,0,0
2021-02-04T00:00:00,12 - 15 Years,22.66524758,0,0
2021-02-04T00:00:00,16 - 17 Years,28.55990401,0.003,0.001
2021-02-04T00:00:00,18 - 24 Years,35.54645725,0.034,0.01
2021-02-04T00:00:00,25 - 39 Years,30.68423572,0.072,0.029
2021-02-04T00:00:00,40 - 49 Years,30.00046578,0.085,0.033
2021-02-04T00:00:00,50 - 64 Years,27.01849113,0.088,0.031
2021-02-04T00:00:00,65 - 74 Years,19.44123712,0.185,0.022
2021-02-04T00:00:00,75+ Years,23.86076854,0.294,0.031
2021-02-03T00:00:00,<12 Years,14.04690529,0,0
2021-02-03T00:00:00,12 - 15 Years,23.36229812,0,0
2021-02-03T00:00:00,16 - 17 Years,29.64689957,0.003,0.001
2021-02-03T00:00:00,18 - 24 Years,36.96041139,0.033,0.009
2021-02-03T00:00:00,25 - 39 Years,32.10820885,0.07,0.027
2021-02-03T00:00:00,40 - 49 Years,31.39185643,0.083,0.031
2021-02-03T00:00:00,50 - 64 Years,28.1327306,0.086,0.029
2021-02-03T00:00:00,65 - 74 Years,20.30605555,0.176,0.02
2021-02-03T00:00:00,75+ Years,24.84088708,0.282,0.026
2021-02-02T00:00:00,<12 Years,14.47884317,0,0
2021-02-02T00:00:00,12 - 15 Years,23.77916168,0,0
2021-02-02T00:00:00,16 - 17 Years,29.81916511,0.003,0
2021-02-02T00:00:00,18 - 24 Years,37.67707956,0.033,0.009
2021-02-02T00:00:00,25 - 39 Years,32.83518239,0.069,0.026
2021-02-02T00:00:00,40 - 49 Years,32.19331445,0.082,0.03
2021-02-02T00:00:00,50 - 64 Years,28.85512466,0.084,0.028
2021-02-02T00:00:00,65 - 74 Years,20.78278724,0.169,0.018
2021-02-02T00:00:00,75+ Years,25.47817446,0.272,0.023
2021-02-01T00:00:00,<12 Years,15.79488529,0,0
2021-02-01T00:00:00,12 - 15 Years,26.23592315,0,0
2021-02-01T00:00:00,16 - 17 Years,33.67274526,0.003,0
2021-02-01T00:00:00,18 - 24 Years,43.21187563,0.032,0.009
2021-02-01T00:00:00,25 - 39 Years,37.69898151,0.069,0.026
2021-02-01T00:00:00,40 - 49 Years,36.89222528,0.081,0.029
2021-02-01T00:00:00,50 - 64 Years,33.17405127,0.083,0.027
2021-02-01T00:00:00,65 - 74 Years,23.83403972,0.164,0.017
2021-02-01T00:00:00,75+ Years,29.52554523,0.265,0.022
2021-01-31T00:00:00,<12 Years,16.39132843,0,0
2021-01-31T00:00:00,12 - 15 Years,27.2797905,0,0
2021-01-31T00:00:00,16 - 17 Years,35.07843207,0.002,0
2021-01-31T00:00:00,18 - 24 Years,44.75252309,0.032,0.008
2021-01-31T00:00:00,25 - 39 Years,39.16179411,0.068,0.025
2021-01-31T00:00:00,40 - 49 Years,38.35802184,0.08,0.028
2021-01-31T00:00:00,50 - 64 Years,34.55845069,0.082,0.026
2021-01-31T00:00:00,65 - 74 Years,24.77435481,0.157,0.016
2021-01-31T00:00:00,75+ Years,30.85480471,0.253,0.02
2021-01-30T00:00:00,<12 Years,16.72747843,0,0
2021-01-30T00:00:00,12 - 15 Years,27.81966298,0,0
2021-01-30T00:00:00,16 - 17 Years,35.68308412,0.002,0
2021-01-30T00:00:00,18 - 24 Years,45.73155988,0.031,0.008
2021-01-30T00:00:00,25 - 39 Years,39.92591844,0.066,0.024
2021-01-30T00:00:00,40 - 49 Years,39.22290205,0.078,0.026
2021-01-30T00:00:00,50 - 64 Years,35.34895229,0.079,0.025
2021-01-30T00:00:00,65 - 74 Years,25.20867265,0.146,0.014
2021-01-30T00:00:00,75+ Years,31.45773886,0.236,0.017
2021-01-29T00:00:00,<12 Years,17.08266702,0,0
2021-01-29T00:00:00,12 - 15 Years,28.37747426,0,0
2021-01-29T00:00:00,16 - 17 Years,36.51340402,0.002,0
2021-01-29T00:00:00,18 - 24 Years,46.7555066,0.03,0.007
2021-01-29T00:00:00,25 - 39 Years,41.02397777,0.064,0.022
2021-01-29T00:00:00,40 - 49 Years,40.33863649,0.075,0.024
2021-01-29T00:00:00,50 - 64 Years,36.36579797,0.076,0.023
2021-01-29T00:00:00,65 - 74 Years,25.94540125,0.135,0.013
2021-01-29T00:00:00,75+ Years,32.22192284,0.219,0.014
2021-01-28T00:00:00,<12 Years,17.15792892,0,0
2021-01-28T00:00:00,12 - 15 Years,28.80629702,0,0
2021-01-28T00:00:00,16 - 17 Years,37.12150138,0.002,0
2021-01-28T00:00:00,18 - 24 Years,46.84532649,0.028,0.006
2021-01-28T00:00:00,25 - 39 Years,40.78714144,0.062,0.02
2021-01-28T00:00:00,40 - 49 Years,40.65291291,0.073,0.022
2021-01-28T00:00:00,50 - 64 Years,36.76059472,0.073,0.02
2021-01-28T00:00:00,65 - 74 Years,26.37166046,0.124,0.011
2021-01-28T00:00:00,75+ Years,32.86622108,0.202,0.011
2021-01-27T00:00:00,<12 Years,17.80732312,0,0
2021-01-27T00:00:00,12 - 15 Years,29.82026637,0,0
2021-01-27T00:00:00,16 - 17 Years,38.46861791,0.002,0
2021-01-27T00:00:00,18 - 24 Years,48.34673684,0.028,0.005
2021-01-27T00:00:00,25 - 39 Years,42.23433382,0.06,0.018
2021-01-27T00:00:00,40 - 49 Years,42.07902633,0.071,0.02
2021-01-27T00:00:00,50 - 64 Years,38.00423854,0.071,0.018
2021-01-27T00:00:00,65 - 74 Years,27.25259616,0.114,0.009
2021-01-27T00:00:00,75+ Years,34.06507853,0.187,0.009
2021-01-26T00:00:00,<12 Years,18.30321874,0,0
2021-01-26T00:00:00,12 - 15 Years,30.67534921,0,0
2021-01-26T00:00:00,16 - 17 Years,39.93459766,0.002,0
2021-01-26T00:00:00,18 - 24 Years,49.90345733,0.027,0.005
2021-01-26T00:00:00,25 - 39 Years,43.63846505,0.059,0.017
2021-01-26T00:00:00,40 - 49 Years,43.41833283,0.069,0.018
2021-01-26T00:00:00,50 - 64 Years,39.29714682,0.069,0.017
2021-01-26T00:00:00,65 - 74 Years,28.12335253,0.107,0.008
2021-01-26T00:00:00,75+ Years,35.1755991,0.176,0.008
2021-01-25T00:00:00,<12 Years,18.15091007,0,0
2021-01-25T00:00:00,12 - 15 Years,30.00221706,0,0
2021-01-25T00:00:00,16 - 17 Years,38.72184826,0.002,0
2021-01-25T00:00:00,18 - 24 Years,47.6929426,0.026,0.005
2021-01-25T00:00:00,25 - 39 Years,41.91644121,0.058,0.016
2021-01-25T00:00:00,40 - 49 Years,41.85793446,0.068,0.018
2021-01-25T00:00:00,50 - 64 Years,37.80422938,0.067,0.016
2021-01-25T00:00:00,65 - 74 Years,27.05452347,0.101,0.008
2021-01-25T00:00:00,75+ Years,34.08891546,0.167,0.007
2021-01-24T00:00:00,<12 Years,18.20891825,0,0
2021-01-24T00:00:00,12 - 15 Years,29.9108146,0,0
2021-01-24T00:00:00,16 - 17 Years,38.80970368,0.002,0
2021-01-24T00:00:00,18 - 24 Years,48.08436822,0.025,0.004
2021-01-24T00:00:00,25 - 39 Years,42.48615712,0.057,0.016
2021-01-24T00:00:00,40 - 49 Years,42.54955517,0.066,0.017
2021-01-24T00:00:00,50 - 64 Years,38.39131644,0.065,0.015
2021-01-24T00:00:00,65 - 74 Years,27.60463112,0.095,0.008
2021-01-24T00:00:00,75+ Years,35.03678403,0.155,0.006
2021-01-23T00:00:00,<12 Years,18.36687901,0,0
2021-01-23T00:00:00,12 - 15 Years,30.26959062,0,0
2021-01-23T00:00:00,16 - 17 Years,39.22830895,0.002,0
2021-01-23T00:00:00,18 - 24 Years,48.78496335,0.024,0.004
2021-01-23T00:00:00,25 - 39 Years,43.26653492,0.054,0.015
2021-01-23T00:00:00,40 - 49 Years,43.25215962,0.063,0.016
2021-01-23T00:00:00,50 - 64 Years,39.10326733,0.062,0.014
2021-01-23T00:00:00,65 - 74 Years,28.11656631,0.085,0.007
2021-01-23T00:00:00,75+ Years,35.8829951,0.139,0.006
2021-01-22T00:00:00,<12 Years,18.71998524,0,0
2021-01-22T00:00:00,12 - 15 Years,30.89659441,0,0
2021-01-22T00:00:00,16 - 17 Years,39.89669925,0.001,0
2021-01-22T00:00:00,18 - 24 Years,49.98902259,0.023,0.004
2021-01-22T00:00:00,25 - 39 Years,44.36332774,0.052,0.014
2021-01-22T00:00:00,40 - 49 Years,44.44300861,0.061,0.015
2021-01-22T00:00:00,50 - 64 Years,40.18822057,0.059,0.013
2021-01-22T00:00:00,65 - 74 Years,28.8388742,0.075,0.006
2021-01-22T00:00:00,75+ Years,36.75093985,0.122,0.004
2021-01-21T00:00:00,<12 Years,19.12812489,0,0
2021-01-21T00:00:00,12 - 15 Years,31.35104403,0,0
2021-01-21T00:00:00,16 - 17 Years,40.62193717,0.001,0
2021-01-21T00:00:00,18 - 24 Years,51.58687113,0.022,0.003
2021-01-21T00:00:00,25 - 39 Years,45.79342231,0.05,0.012
2021-01-21T00:00:00,40 - 49 Years,45.81526631,0.058,0.013
2021-01-21T00:00:00,50 - 64 Years,41.44798317,0.056,0.011
2021-01-21T00:00:00,65 - 74 Years,29.88437564,0.067,0.005
2021-01-21T00:00:00,75+ Years,38.00658527,0.108,0.003
2021-01-20T00:00:00,<12 Years,19.35956268,0,0
2021-01-20T00:00:00,12 - 15 Years,31.54068278,0,0
2021-01-20T00:00:00,16 - 17 Years,41.1232299,0.001,0
2021-01-20T00:00:00,18 - 24 Years,52.97813393,0.021,0.003
2021-01-20T00:00:00,25 - 39 Years,46.86003012,0.048,0.011
2021-01-20T00:00:00,40 - 49 Years,46.69042162,0.056,0.012
2021-01-20T00:00:00,50 - 64 Years,42.46914233,0.054,0.01
2021-01-20T00:00:00,65 - 74 Years,30.61898355,0.061,0.005
2021-01-20T00:00:00,75+ Years,39.16618189,0.098,0.003
2021-01-19T00:00:00,<12 Years,19.85218604,0,0
2021-01-19T00:00:00,12 - 15 Years,32.27788207,0,0
2021-01-19T00:00:00,16 - 17 Years,42.28429964,0.001,0
2021-01-19T00:00:00,18 - 24 Years,54.67100246,0.02,0.003
2021-01-19T00:00:00,25 - 39 Years,48.34057378,0.047,0.011
2021-01-19T00:00:00,40 - 49 Years,48.03291695,0.054,0.011
2021-01-19T00:00:00,50 - 64 Years,43.61766261,0.052,0.01
2021-01-19T00:00:00,65 - 74 Years,31.48422612,0.056,0.004
2021-01-19T00:00:00,75+ Years,40.4631914,0.089,0.003
2021-01-18T00:00:00,<12 Years,20.47361732,0,0
2021-01-18T00:00:00,12 - 15 Years,33.35250165,0,0
2021-01-18T00:00:00,16 - 17 Years,44.29291585,0.001,0
2021-01-18T00:00:00,18 - 24 Years,57.93099168,0.019,0.003
2021-01-18T00:00:00,25 - 39 Years,50.92170978,0.046,0.01
2021-01-18T00:00:00,40 - 49 Years,50.41744944,0.053,0.011
2021-01-18T00:00:00,50 - 64 Years,45.91311398,0.051,0.009
2021-01-18T00:00:00,65 - 74 Years,33.02978687,0.053,0.004
2021-01-18T00:00:00,75+ Years,42.56084138,0.084,0.002
2021-01-17T00:00:00,<12 Years,21.62664157,0,0
2021-01-17T00:00:00,12 - 15 Years,35.20959464,0,0
2021-01-17T00:00:00,16 - 17 Years,46.58921551,0.001,0
2021-01-17T00:00:00,18 - 24 Years,61.46800435,0.019,0.003
2021-01-17T00:00:00,25 - 39 Years,53.76691194,0.045,0.01
2021-01-17T00:00:00,40 - 49 Years,53.11129795,0.051,0.011
2021-01-17T00:00:00,50 - 64 Years,48.29233764,0.049,0.009
2021-01-17T00:00:00,65 - 74 Years,34.59443385,0.05,0.004
2021-01-17T00:00:00,75+ Years,44.54211105,0.077,0.002
2021-01-16T00:00:00,<12 Years,21.96219661,0,0
2021-01-16T00:00:00,12 - 15 Years,35.83830689,0,0
2021-01-16T00:00:00,16 - 17 Years,47.92427345,0.001,0
2021-01-16T00:00:00,18 - 24 Years,63.02850672,0.017,0.002
2021-01-16T00:00:00,25 - 39 Years,55.05515802,0.042,0.009
2021-01-16T00:00:00,40 - 49 Years,54.26848712,0.048,0.01
2021-01-16T00:00:00,50 - 64 Years,49.18908702,0.046,0.008
2021-01-16T00:00:00,65 - 74 Years,35.36382112,0.044,0.004
2021-01-16T00:00:00,75+ Years,45.32592545,0.067,0.002
2021-01-15T00:00:00,<12 Years,22.3872925,0,0
2021-01-15T00:00:00,12 - 15 Years,36.67203401,0,0
2021-01-15T00:00:00,16 - 17 Years,49.25588608,0.001,0
2021-01-15T00:00:00,18 - 24 Years,64.9383612,0.016,0.002
2021-01-15T00:00:00,25 - 39 Years,56.58150692,0.04,0.009
2021-01-15T00:00:00,40 - 49 Years,55.57484244,0.045,0.009
2021-01-15T00:00:00,50 - 64 Years,50.16574925,0.043,0.008
2021-01-15T00:00:00,65 - 74 Years,36.03226342,0.037,0.003
2021-01-15T00:00:00,75+ Years,46.1833539,0.056,0.001
2021-01-14T00:00:00,<12 Years,23.16757697,0,0
2021-01-14T00:00:00,12 - 15 Years,38.16949676,0,0
2021-01-14T00:00:00,16 - 17 Years,51.62798257,0.001,0
2021-01-14T00:00:00,18 - 24 Years,68.49002868,0.015,0.002
2021-01-14T00:00:00,25 - 39 Years,59.7910402,0.037,0.007
2021-01-14T00:00:00,40 - 49 Years,58.5174193,0.042,0.008
2021-01-14T00:00:00,50 - 64 Years,52.7470253,0.04,0.006
2021-01-14T00:00:00,65 - 74 Years,37.30255827,0.033,0.003
2021-01-14T00:00:00,75+ Years,47.71242296,0.047,0.001
2021-01-13T00:00:00,<12 Years,23.66793475,0,0
2021-01-13T00:00:00,12 - 15 Years,39.45425658,0,0
2021-01-13T00:00:00,16 - 17 Years,53.54185273,0.001,0
2021-01-13T00:00:00,18 - 24 Years,71.11418764,0.014,0.001
2021-01-13T00:00:00,25 - 39 Years,61.97892657,0.035,0.006
2021-01-13T00:00:00,40 - 49 Years,60.54622064,0.04,0.006
2021-01-13T00:00:00,50 - 64 Years,54.28943423,0.038,0.005
2021-01-13T00:00:00,65 - 74 Years,38.34509074,0.03,0.002
2021-01-13T00:00:00,75+ Years,48.9063728,0.04,0.001
2021-01-12T00:00:00,<12 Years,24.11742382,0,0
2021-01-12T00:00:00,12 - 15 Years,40.60661097,0,0
2021-01-12T00:00:00,16 - 17 Years,55.31446515,0.001,0
2021-01-12T00:00:00,18 - 24 Years,73.78751116,0.013,0.001
2021-01-12T00:00:00,25 - 39 Years,64.22591649,0.034,0.005
2021-01-12T00:00:00,40 - 49 Years,62.34223775,0.038,0.005
2021-01-12T00:00:00,50 - 64 Years,55.7203738,0.036,0.004
2021-01-12T00:00:00,65 - 74 Years,39.25826097,0.026,0.002
2021-01-12T00:00:00,75+ Years,49.97833363,0.035,0.001
2021-01-11T00:00:00,<12 Years,25.06608077,0,0
2021-01-11T00:00:00,12 - 15 Years,42.75072477,0,0
2021-01-11T00:00:00,16 - 17 Years,58.26709652,0.001,0
2021-01-11T00:00:00,18 - 24 Years,78.13290282,0.012,0.001
2021-01-11T00:00:00,25 - 39 Years,68.63060776,0.033,0.004
2021-01-11T00:00:00,40 - 49 Years,66.15607248,0.037,0.004
2021-01-11T00:00:00,50 - 64 Years,58.84060758,0.035,0.004
2021-01-11T00:00:00,65 - 74 Years,41.49898474,0.025,0.001
2021-01-11T00:00:00,75+ Years,52.89765667,0.032,0.001
2021-01-10T00:00:00,<12 Years,25.61760475,0,0
2021-01-10T00:00:00,12 - 15 Years,44.0986975,0,0
2021-01-10T00:00:00,16 - 17 Years,60.81490386,0,0
2021-01-10T00:00:00,18 - 24 Years,81.22128878,0.011,0.001
2021-01-10T00:00:00,25 - 39 Years,71.91043203,0.031,0.003
2021-01-10T00:00:00,40 - 49 Years,69.01396832,0.035,0.004
2021-01-10T00:00:00,50 - 64 Years,60.86476389,0.033,0.003
2021-01-10T00:00:00,65 - 74 Years,42.86004524,0.023,0.001
2021-01-10T00:00:00,75+ Years,54.90486653,0.029,0
2021-01-09T00:00:00,<12 Years,25.91508263,0,0
2021-01-09T00:00:00,12 - 15 Years,44.66334261,0,0
2021-01-09T00:00:00,16 - 17 Years,61.92946191,0,0
2021-01-09T00:00:00,18 - 24 Years,82.94441243,0.01,0
2021-01-09T00:00:00,25 - 39 Years,73.66475173,0.029,0.002
2021-01-09T00:00:00,40 - 49 Years,70.46027763,0.033,0.002
2021-01-09T00:00:00,50 - 64 Years,61.90862557,0.031,0.002
2021-01-09T00:00:00,65 - 74 Years,43.62731181,0.02,0.001
2021-01-09T00:00:00,75+ Years,55.7510776,0.023,0
2021-01-08T00:00:00,<12 Years,26.14205825,0,0
2021-01-08T00:00:00,12 - 15 Years,45.07166389,0,0
2021-01-08T00:00:00,16 - 17 Years,62.77700837,0,0
2021-01-08T00:00:00,18 - 24 Years,83.84355679,0.009,0
2021-01-08T00:00:00,25 - 39 Years,74.92682338,0.027,0.001
2021-01-08T00:00:00,40 - 49 Years,71.57317756,0.03,0.001
2021-01-08T00:00:00,50 - 64 Years,62.8103695,0.028,0.001
2021-01-08T00:00:00,65 - 74 Years,44.30423688,0.017,0
2021-01-08T00:00:00,75+ Years,56.56573979,0.019,0
2021-01-07T00:00:00,<12 Years,24.215889,0,0
2021-01-07T00:00:00,12 - 15 Years,42.24245875,0,0
2021-01-07T00:00:00,16 - 17 Years,59.11292032,0,0
2021-01-07T00:00:00,18 - 24 Years,78.60611181,0.008,0
2021-01-07T00:00:00,25 - 39 Years,70.69648755,0.025,0
2021-01-07T00:00:00,40 - 49 Years,67.62470356,0.027,0.001
2021-01-07T00:00:00,50 - 64 Years,59.21224776,0.025,0
2021-01-07T00:00:00,65 - 74 Years,42.50122405,0.014,0
2021-01-07T00:00:00,75+ Years,54.63845376,0.015,0
2021-01-06T00:00:00,<12 Years,23.8071544,0,0
2021-01-06T00:00:00,12 - 15 Years,41.48304952,0,0
2021-01-06T00:00:00,16 - 17 Years,57.95357323,0,0
2021-01-06T00:00:00,18 - 24 Years,77.16284802,0.007,0
2021-01-06T00:00:00,25 - 39 Years,70.68994394,0.022,0
2021-01-06T00:00:00,40 - 49 Years,67.80575795,0.025,0
2021-01-06T00:00:00,50 - 64 Years,59.37979233,0.023,0
2021-01-06T00:00:00,65 - 74 Years,42.87276939,0.012,0
2021-01-06T00:00:00,75+ Years,55.079437,0.012,0
2021-01-05T00:00:00,<12 Years,23.91751869,0,0
2021-01-05T00:00:00,12 - 15 Years,41.36943711,0,0
2021-01-05T00:00:00,16 - 17 Years,57.73479599,0,0
2021-01-05T00:00:00,18 - 24 Years,77.26259537,0.007,0
2021-01-05T00:00:00,25 - 39 Years,72.13840283,0.021,0
2021-01-05T00:00:00,40 - 49 Years,69.09014581,0.023,0
2021-01-05T00:00:00,50 - 64 Years,60.70584628,0.021,0
2021-01-05T00:00:00,65 - 74 Years,43.87797767,0.011,0
2021-01-05T00:00:00,75+ Years,56.32877265,0.011,0
2021-01-04T00:00:00,<12 Years,23.13009475,0,0
2021-01-04T00:00:00,12 - 15 Years,39.55761824,0,0
2021-01-04T00:00:00,16 - 17 Years,54.98371531,0,0
2021-01-04T00:00:00,18 - 24 Years,73.58045268,0.006,0
2021-01-04T00:00:00,25 - 39 Years,69.77552775,0.02,0
2021-01-04T00:00:00,40 - 49 Years,66.94123206,0.022,0
2021-01-04T00:00:00,50 - 64 Years,58.81858614,0.02,0
2021-01-04T00:00:00,65 - 74 Years,42.48383437,0.01,0
2021-01-04T00:00:00,75+ Years,54.28230196,0.01,0
2021-01-03T00:00:00,<12 Years,22.4235848,0,0
2021-01-03T00:00:00,12 - 15 Years,38.29335991,0,0
2021-01-03T00:00:00,16 - 17 Years,53.2610599,0,0
2021-01-03T00:00:00,18 - 24 Years,71.9599128,0.006,0
2021-01-03T00:00:00,25 - 39 Years,69.29911101,0.02,0
2021-01-03T00:00:00,40 - 49 Years,66.55892737,0.022,0
2021-01-03T00:00:00,50 - 64 Years,58.72913823,0.02,0
2021-01-03T00:00:00,65 - 74 Years,42.45838606,0.01,0
2021-01-03T00:00:00,75+ Years,54.37063882,0.008,0
2021-01-02T00:00:00,<12 Years,21.89318175,0,0
2021-01-02T00:00:00,12 - 15 Years,37.45963279,0,0
2021-01-02T00:00:00,16 - 17 Years,51.72100597,0,0
2021-01-02T00:00:00,18 - 24 Years,70.48166653,0.006,0
2021-01-02T00:00:00,25 - 39 Years,68.38152856,0.019,0
2021-01-02T00:00:00,40 - 49 Years,65.94596434,0.021,0
2021-01-02T00:00:00,50 - 64 Years,58.30891466,0.019,0
2021-01-02T00:00:00,65 - 74 Years,42.23401679,0.009,0
2021-01-02T00:00:00,75+ Years,54.25706285,0.007,0
2021-01-01T00:00:00,<12 Years,21.25479422,0,0
2021-01-01T00:00:00,12 - 15 Years,36.39526394,0,0
2021-01-01T00:00:00,16 - 17 Years,50.33254571,0,0
2021-01-01T00:00:00,18 - 24 Years,68.92872793,0.005,0
2021-01-01T00:00:00,25 - 39 Years,67.29697861,0.017,0
2021-01-01T00:00:00,40 - 49 Years,65.07080903,0.019,0
2021-01-01T00:00:00,50 - 64 Years,57.68277927,0.017,0
2021-01-01T00:00:00,65 - 74 Years,41.86586456,0.008,0
2021-01-01T00:00:00,75+ Years,53.8118731,0.006,0
2020-12-31T00:00:00,<12 Years,20.65240153,0,0
2020-12-31T00:00:00,12 - 15 Years,35.23778418,0,0
2020-12-31T00:00:00,16 - 17 Years,48.6408981,0,0
2020-12-31T00:00:00,18 - 24 Years,66.60050187,0.004,0
2020-12-31T00:00:00,25 - 39 Years,65.39954392,0.015,0
2020-12-31T00:00:00,40 - 49 Years,63.26097367,0.016,0
2020-12-31T00:00:00,50 - 64 Years,56.12606776,0.014,0
2020-12-31T00:00:00,65 - 74 Years,40.68760776,0.007,0
2020-12-31T00:00:00,75+ Years,52.34099421,0.004,0
2020-12-30T00:00:00,<12 Years,19.39050038,0,0
2020-12-30T00:00:00,12 - 15 Years,33.30466485,0,0
2020-12-30T00:00:00,16 - 17 Years,46.206786,0,0
2020-12-30T00:00:00,18 - 24 Years,63.24312898,0.004,0
2020-12-30T00:00:00,25 - 39 Years,62.31771651,0.013,0
2020-12-30T00:00:00,40 - 49 Years,60.41902195,0.014,0
2020-12-30T00:00:00,50 - 64 Years,53.91121032,0.012,0
2020-12-30T00:00:00,65 - 74 Years,39.0483124,0.005,0
2020-12-30T00:00:00,75+ Years,50.290317,0.003,0
2020-12-29T00:00:00,<12 Years,18.36241684,0,0
2020-12-29T00:00:00,12 - 15 Years,31.81147325,0,0
2020-12-29T00:00:00,16 - 17 Years,44.28602523,0,0
2020-12-29T00:00:00,18 - 24 Years,59.97084862,0.003,0
2020-12-29T00:00:00,25 - 39 Years,59.11177166,0.011,0
2020-12-29T00:00:00,40 - 49 Years,58.16629423,0.012,0
2020-12-29T00:00:00,50 - 64 Years,51.82711936,0.01,0
2020-12-29T00:00:00,65 - 74 Years,37.78904515,0.004,0
2020-12-29T00:00:00,75+ Years,48.81733484,0.002,0
2020-12-28T00:00:00,<12 Years,18.43351405,0,0
2020-12-28T00:00:00,12 - 15 Years,32.41882979,0,0
2020-12-28T00:00:00,16 - 17 Years,45.81746588,0,0
2020-12-28T00:00:00,18 - 24 Years,62.18136335,0.003,0
2020-12-28T00:00:00,25 - 39 Years,61.10440528,0.011,0
2020-12-28T00:00:00,40 - 49 Years,60.89273963,0.012,0
2020-12-28T00:00:00,50 - 64 Years,54.62338824,0.01,0
2020-12-28T00:00:00,65 - 74 Years,39.88513769,0.004,0
2020-12-28T00:00:00,75+ Years,51.77101111,0.002,0
2020-12-27T00:00:00,<12 Years,18.01169042,0,0
2020-12-27T00:00:00,12 - 15 Years,31.45013455,0,0
2020-12-27T00:00:00,16 - 17 Years,44.23090025,0,0
2020-12-27T00:00:00,18 - 24 Years,59.34920045,0.003,0
2020-12-27T00:00:00,25 - 39 Years,58.48442981,0.01,0
2020-12-27T00:00:00,40 - 49 Years,58.71725233,0.011,0
2020-12-27T00:00:00,50 - 64 Years,52.8841485,0.009,0
2020-12-27T00:00:00,65 - 74 Years,38.69585329,0.004,0
2020-12-27T00:00:00,75+ Years,50.57636018,0.002,0
2020-12-26T00:00:00,<12 Years,17.92393445,0,0
2020-12-26T00:00:00,12 - 15 Years,31.11698539,0,0
2020-12-26T00:00:00,16 - 17 Years,43.71065832,0,0
2020-12-26T00:00:00,18 - 24 Years,58.11488609,0.003,0
2020-12-26T00:00:00,25 - 39 Years,57.45159546,0.01,0
2020-12-26T00:00:00,40 - 49 Years,57.66954616,0.011,0
2020-12-26T00:00:00,50 - 64 Years,52.24870508,0.009,0
2020-12-26T00:00:00,65 - 74 Years,38.26916995,0.004,0
2020-12-26T00:00:00,75+ Years,50.12486065,0.002,0
2020-12-25T00:00:00,<12 Years,17.79185427,0,0
2020-12-25T00:00:00,12 - 15 Years,31.03839636,0,0
2020-12-25T00:00:00,16 - 17 Years,43.14390469,0,0
2020-12-25T00:00:00,18 - 24 Years,57.03515648,0.002,0
2020-12-25T00:00:00,25 - 39 Years,56.60324858,0.009,0
2020-12-25T00:00:00,40 - 49 Years,56.74159808,0.01,0
2020-12-25T00:00:00,50 - 64 Years,51.50655984,0.008,0
2020-12-25T00:00:00,65 - 74 Years,37.65671393,0.003,0
2020-12-25T00:00:00,75+ Years,49.50369826,0.001,0
2020-12-24T00:00:00,<12 Years,19.43244476,0,0
2020-12-24T00:00:00,12 - 15 Years,33.75655178,0,0
2020-12-24T00:00:00,16 - 17 Years,46.58577019,0,0
2020-12-24T00:00:00,18 - 24 Years,61.31814695,0.002,0
2020-12-24T00:00:00,25 - 39 Years,60.65838464,0.007,0
2020-12-24T00:00:00,40 - 49 Years,60.67589952,0.007,0
2020-12-24T00:00:00,50 - 64 Years,54.97732046,0.006,0
2020-12-24T00:00:00,65 - 74 Years,39.82321347,0.002,0
2020-12-24T00:00:00,75+ Years,52.28701057,0.001,0
2020-12-23T00:00:00,<12 Years,20.46915515,0,0
2020-12-23T00:00:00,12 - 15 Years,35.29074636,0,0
2020-12-23T00:00:00,16 - 17 Years,48.48930442,0,0
2020-12-23T00:00:00,18 - 24 Years,63.65299132,0.001,0
2020-12-23T00:00:00,25 - 39 Years,62.72975261,0.005,0
2020-12-23T00:00:00,40 - 49 Years,62.59132042,0.005,0
2020-12-23T00:00:00,50 - 64 Years,56.30519061,0.004,0
2020-12-23T00:00:00,65 - 74 Years,40.40343496,0.002,0
2020-12-23T00:00:00,75+ Years,53.38491159,0,0
2020-12-22T00:00:00,<12 Years,20.58606396,0,0
2020-12-22T00:00:00,12 - 15 Years,35.41290105,0,0
